,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
2432,I,pull_plug,166,A/AJ/AJ6,"[('bt', 'NP0'), ('tell', 'VVD'), ('to', 'TO0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('on', 'PRP'), ('chatline', 'NN2')]","[('although', 'CJS'), ('predominantly', 'AV0'), ('a', 'AT0'), ('disease', 'NN1'), ('of', 'PRF'), ('old', 'AJC'), ('man', 'NN2'), ('and', 'CJC'), ('rare', 'AJ0'), ('in', 'PRP'), ('people', 'NN0'), ('under', 'AV0'), ('30', 'CRD'), (',', 'PUN'), ('he', 'PNP'), ('say', 'VVD'), ('heart', 'NN1'), ('disease', 'NN1'), ('be', 'VBD'), ('by', 'PRP'), ('no', 'PRP'), ('means', 'NN0'), ('unknown', 'AJ0'), ('in', 'PRP'), ('people', 'NN0'), ('of', 'PRF'), ('mr', 'NP0'), ('souness', 'NP0'), (""'s"", 'POS'), ('age', 'NN1'), ('.', 'PUN')]","[('by', 'PRP'), ('roland', 'NP0'), ('gribben', 'NP0'), (',', 'PUN'), ('business', 'NN1'), ('editor', 'NN1')]"
2433,I,pull_plug,168,A/AJ/AJ6,"[('british', 'AJ0'), ('telecom', 'NP0'), ('be', 'VBD'), ('order', 'VVN'), ('to', 'TO0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('on', 'PRP'), ('chatline', 'NN1'), ('service', 'NN2'), ('last', 'ORD'), ('night', 'NN1'), ('after', 'PRP'), ('the', 'AT0'), ('failure', 'NN1'), ('of', 'PRF'), ('a', 'AT0'), ('last', 'ORD'), ('minute', 'NN1'), ('legal', 'AJ0'), ('challenge', 'NN1'), ('.', 'PUN')]","[('by', 'PRP'), ('roland', 'NP0'), ('gribben', 'NP0'), (',', 'PUN'), ('business', 'NN1'), ('editor', 'NN1')]","[('sir', 'NP0'), ('bryan', 'NP0'), ('carsberg', 'NP0'), (',', 'PUN'), ('director', 'NN1'), ('general', 'AJ0'), ('of', 'PRF'), ('telecommunication', 'NN2'), (',', 'PUN'), ('give', 'VVD'), ('the', 'AT0'), ('order', 'NN1'), ('because', 'CJS'), ('operator', 'NN2'), ('have', 'VHD'), ('not', 'XX0'), ('raise', 'VVN'), ('£660,000', 'NN0'), ('for', 'PRP'), ('a', 'AT0'), ('compensation', 'NN1'), ('fund', 'NN1-VVB'), ('to', 'TO0'), ('pay', 'VVI'), ('those', 'DT0'), ('whose', 'DTQ'), ('phone', 'NN2'), ('have', 'VHD'), ('be', 'VBN'), ('use', 'VVN'), ('without', 'PRP'), ('permission', 'NN1'), ('.', 'PUN')]"
2434,I,pull_plug,176,A/AJ/AJ6,"[('early', 'AV0'), ('sir', 'NP0'), ('bryan', 'NP0'), (""'s"", 'POS'), ('office', 'NN1'), ('have', 'VHD'), ('be', 'VBN'), ('force', 'VVN'), ('to', 'TO0'), ('withdraw', 'VVI'), ('an', 'AT0'), ('announcement', 'NN1'), ('about', 'PRP'), ('the', 'AT0'), ('shutdown', 'NN1'), ('decision', 'NN1'), ('because', 'CJS'), ('of', 'PRF'), ('the', 'AT0'), ('legal', 'AJ0'), ('challenge', 'NN1'), (',', 'PUN'), ('but', 'CJC'), ('he', 'PNP'), ('later', 'AV0'), ('issue', 'VVD-VVN'), ('the', 'AT0'), ('formal', 'AJ0'), ('order', 'NN1'), ('to', 'PRP'), ('british', 'AJ0'), ('telecom', 'NP0'), ('to', 'TO0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('.', 'PUN')]","[('and', 'CJC'), ('he', 'PNP'), ('say', 'VVD'), ('there', 'EX0'), ('be', 'VBD'), ('no', 'AT0'), ('ground', 'NN2'), ('for', 'PRP'), ('overturn', 'VVG'), ('sir', 'NP0'), ('bryan', 'NP0'), (""'s"", 'POS'), ('‘', 'PUQ'), ('sensible', 'AJ0'), ('’', 'PUQ'), ('decision', 'NN1'), ('until', 'CJS'), ('the', 'AT0'), ('fund', 'NN1'), ('be', 'VBD'), ('increase', 'VVN'), ('.', 'PUN')]","[('bt', 'NP0'), ('have', 'VHZ'), ('pledge', 'VVN'), ('to', 'TO0'), ('make', 'VVI'), ('sure', 'AJ0'), ('any', 'DT0'), ('outstanding', 'AJ0'), ('compensation', 'NN1'), ('claim', 'NN2'), ('will', 'VM0'), ('be', 'VBI'), ('meet', 'VVN'), ('in', 'PRP'), ('full', 'AJ0'), ('.', 'PUN')]"
2435,L,pull_plug,2319,A/AM/AMU,"[('with', 'PRP'), ('less', 'DT0'), ('than', 'CJS'), ('an', 'AT0'), ('hour', 'NN1'), ('of', 'PRF'), ('daylight', 'NN1'), ('remain', 'VVG-AJ0'), (',', 'PUN'), ('he', 'PNP'), ('carry', 'VVD'), ('a', 'AT0'), ('flashlight', 'NN1'), ('—', 'PUN'), ('not', 'XX0'), ('that', 'CJT'), ('it', 'PNP'), ('would', 'VM0'), ('be', 'VBI'), ('of', 'PRF'), ('much', 'DT0'), ('help', 'NN1-VVB'), ('with', 'PRP'), ('the', 'AT0'), ('rain', 'NN1'), ('cascade', 'VVG'), ('down', 'AVP'), ('as', 'PRP'), ('if', 'CJS'), ('the', 'AT0'), ('maya', 'NP0-NN1'), ('rain', 'NN1-VVB'), ('god', 'NP0-NN1'), ('have', 'VHD'), ('corral', 'VVN'), ('every', 'AT0'), ('raincloud', 'NN1'), ('in', 'PRP'), ('central', 'AJ0'), ('america', 'NP0'), ('and', 'CJC'), ('pull', 'VVD'), ('the', 'AT0'), ('plug', 'NN2'), ('out', 'AVP'), ('.', 'PUN')]","[('he', 'PNP'), ('have', 'VHD'), ('cover', 'VVN'), ('the', 'AT0'), ('ground', 'NN1'), ('in', 'PRP'), ('short', 'AJ0'), ('dash', 'NN2'), ('between', 'PRP'), ('the', 'AT0'), ('squall', 'NN2'), ('.', 'PUN')]","[('lay', 'VVG'), ('the', 'AT0'), ('shotgun', 'NN2'), ('well', 'AV0'), ('out', 'AVP'), ('of', 'PRF'), ('danger', 'NN1'), (',', 'PUN'), ('he', 'PNP'), ('start', 'VVD'), ('the', 'AT0'), ('chainsaw', 'NN1'), ('.', 'PUN')]"
2436,I,pull_plug,1090,A/AN/ANX,"[('this', 'DT0'), ('would', 'VM0'), ('make', 'VVI'), ('it', 'PNP'), ('between', 'PRP'), ('4', 'CRD'), ('and', 'CJC'), ('15', 'CRD'), ('time', 'NN2'), ('as', 'AV0'), ('expensive', 'AJ0'), ('as', 'CJS'), ('power', 'NN1'), ('from', 'PRP'), ('either', 'AV0'), ('coal-fired', 'AJ0'), ('power', 'NN1'), ('station', 'NN2'), ('or', 'CJC'), ('the', 'AT0'), ('new', 'AJ0'), ('breed', 'NN1'), ('of', 'PRF'), ('combined-cycle', 'AJ0'), ('gas', 'NN1'), ('turbine', 'NN1'), ('plant', 'NN2'), ('.', 'PUN')]","[('accord', 'VVG'), ('to', 'PRP'), ('an', 'AT0'), ('assessment', 'NN1'), ('by', 'PRP'), ('the', 'AT0'), ('department', 'NN1'), (""'s"", 'POS'), ('energy', 'NN1'), ('technology', 'NN1'), ('support', 'NN1-VVB'), ('unit', 'NN1'), ('the', 'AT0'), ('cost', 'NN1'), ('of', 'PRF'), ('electricity', 'NN1'), ('from', 'PRP'), ('this', 'DT0'), ('source', 'NN1'), ('could', 'VM0'), ('be', 'VBI'), ('anything', 'PNI'), ('between', 'PRP'), ('12', 'CRD'), ('and', 'CJC'), ('60', 'CRD'), ('pence', 'NN0'), ('per', 'PRP'), ('kilowatt-hour', 'NN1'), ('.', 'PUN')]","[('to', 'PRP'), ('date', 'NN1'), (',', 'PUN'), ('britain', 'NP0'), ('have', 'VHZ'), ('spend', 'VVN'), ('over', 'AV0'), ('£40', 'NN0'), ('million', 'CRD'), ('on', 'PRP'), ('geothermal', 'AJ0'), ('r&d', 'NN1'), ('.', 'PUN')]"
2437,Q,pull_plug,1729,A/AS/ASK,"[('the', 'AT0'), ('press', 'NN1'), ('have', 'VHZ'), ('introduce', 'VVN'), ('into', 'PRP'), ('common', 'AJ0'), ('speech', 'NN1'), ('such', 'DT0'), ('expression', 'NN2'), ('as', 'CJS'), ('‘', 'PUQ'), ('pull', 'VVG'), ('the', 'AT0'), ('plug', 'NN1'), ('’', 'PUQ'), ('or', 'CJC'), ('‘', 'PUQ'), ('switch', 'VVG'), ('off', 'AVP'), ('the', 'AT0'), ('machine', 'NN1'), ('’', 'PUQ'), ('.', 'PUN')]","[('this', 'DT0'), ('apparent', 'AJ0'), ('problem', 'NN1'), ('have', 'VHZ'), ('attract', 'VVN'), ('considerable', 'AJ0'), ('attention', 'NN1'), ('in', 'PRP'), ('recent', 'AJ0'), ('year', 'NN2'), ('.', 'PUN')]","[('l', 'ZZ0'), ('the', 'AT0'), ('intent', 'NN1'), ('have', 'VHZ'), ('be', 'VBN'), ('not', 'XX0'), ('only', 'AV0'), ('to', 'TO0'), ('describe', 'VVI'), ('the', 'AT0'), ('activity', 'NN1'), (',', 'PUN'), ('but', 'CJC'), ('also', 'AV0'), ('to', 'TO0'), ('surround', 'VVI'), ('it', 'PNP'), ('with', 'PRP'), ('the', 'AT0'), ('appropriate', 'AJ0'), ('drama', 'NN1'), ('.', 'PUN')]"
2438,Q,pull_plug,1742,A/AS/ASK,"[('turn', 'VVG-NN1'), ('off', 'PRP-AVP'), ('the', 'AT0'), ('ventilator', 'NN1'), (',', 'PUN'), ('‘', 'PUQ'), ('pull', 'VVG'), ('the', 'AT0'), ('plug', 'NN1'), ('’', 'PUQ'), (',', 'PUN'), ('the', 'AT0'), ('argument', 'NN1'), ('go', 'VVZ'), (',', 'PUN'), ('be', 'VBZ'), ('an', 'AT0'), ('omission', 'NN1'), (',', 'PUN'), ('rather', 'AV0'), ('than', 'CJS'), ('a', 'AT0'), ('positive', 'AJ0'), ('act', 'NN1'), ('.', 'PUN')]","[('the', 'AT0'), ('most', 'AV0'), ('common', 'AJ0'), ('justification', 'NN1'), ('offer', 'VVN'), ('be', 'VBZ'), ('elaborate', 'AJ0'), ('and', 'CJC'), ('unsatisfactory', 'AJ0'), ('.', 'PUN')]","[('it', 'PNP'), ('be', 'VBZ'), ('an', 'AT0'), ('omission', 'NN1'), ('because', 'CJS'), ('it', 'PNP'), ('represent', 'VVZ'), ('a', 'AT0'), ('failure', 'NN1'), ('to', 'TO0'), ('continue', 'VVI'), ('treatment', 'NN1'), ('.', 'PUN')]"
2439,Q,pull_plug,1802,A/AS/ASK,"[('‘', 'PUQ'), ('pull', 'VVG'), ('the', 'AT0'), ('plug', 'NN1'), ('’', 'PUQ'), ('be', 'VBZ'), ('not', 'XX0'), ('an', 'AT0'), ('event', 'NN1'), ('to', 'TO0'), ('tax', 'VVI'), ('the', 'AT0'), ('criminal', 'AJ0-NN1'), ('lawyer', 'NN1'), ('.', 'PUN')]","[('in', 'PRP'), ('none', 'PNI'), ('of', 'PRF'), ('the', 'AT0'), ('three', 'CRD'), ('alternative', 'AJ0'), ('situation', 'NN2'), ('describe', 'VVN'), ('above', 'AV0'), ('do', 'VDZ'), ('switching', 'NN1'), ('off', 'AVP'), ('the', 'AT0'), ('ventilator', 'NN1'), ('have', 'VHB'), ('any', 'DT0'), ('significance', 'NN1'), (',', 'PUN'), ('of', 'PRF'), ('itself', 'PNX'), (',', 'PUN'), ('from', 'PRP'), ('a', 'AT0'), ('medical-legal', 'AJ0'), ('point', 'NN1'), ('of', 'PRF'), ('view', 'NN1'), ('.', 'PUN')]","[('the', 'AT0'), ('language', 'NN1'), ('of', 'PRF'), ('analogy', 'NN2'), (',', 'PUN'), ('such', 'DT0'), ('as', 'PRP'), ('‘', 'PUQ'), ('cut', 'VVG'), ('the', 'AT0'), ('last', 'ORD'), ('thread', 'NN1'), ('of', 'PRF'), ('life', 'NN1'), ('’', 'PUQ'), (',', 'PUN'), ('be', 'VBZ'), ('both', 'AV0'), ('inaccurate', 'AJ0'), ('and', 'CJC'), ('unhelpful', 'AJ0'), ('.', 'PUN')]"
2440,Q,pull_plug,1813,A/AS/ASK,"[('‘', 'PUQ'), ('pull', 'VVG'), ('the', 'AT0'), ('plug', 'NN1'), ('’', 'PUQ'), ('in', 'PRP'), ('such', 'DT0'), ('a', 'AT0'), ('case', 'NN1'), ('be', 'VBZ'), ('significant', 'AJ0'), ('from', 'PRP'), ('a', 'AT0'), ('medical-legal', 'AJ0'), ('point', 'NN1'), ('of', 'PRF'), ('view', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('be', 'VBZ'), ('receive', 'VVG'), ('long-term', 'AJ0'), ('life-sustaining', 'AJ0-NN1'), ('treatment', 'NN1'), ('.', 'PUN')]","[('it', 'DPS'), ('significance', 'NN1'), (',', 'PUN'), ('in', 'PRP'), ('term', 'NN2'), ('of', 'PRF'), ('the', 'AT0'), ('legal', 'AJ0'), ('consequence', 'NN2'), ('which', 'DTQ'), ('would', 'VM0'), ('follow', 'VVI'), (',', 'PUN'), ('can', 'VM0'), ('be', 'VBI'), ('assess', 'VVN'), (',', 'PUN'), ('however', 'AV0'), (',', 'PUN'), ('only', 'AV0'), ('by', 'PRP'), ('draw', 'VVG'), ('a', 'AT0'), ('crucial', 'AJ0'), ('distinction', 'NN1'), ('between', 'PRP'), ('the', 'AT0'), ('situation', 'NN1'), ('where', 'AVQ'), ('the', 'AT0'), ('patient', 'AJ0-NN1'), ('request', 'NN2-VVZ'), ('that', 'CJT'), ('far', 'AJC'), ('support', 'NN1'), ('be', 'VBB'), ('terminate', 'VVN'), (',', 'PUN'), ('and', 'CJC'), ('that', 'CJT'), ('where', 'CJS'), ('the', 'AT0'), ('ventilator', 'NN1'), ('be', 'VBZ'), ('turn', 'VVN'), ('off', 'AVP'), ('without', 'PRP'), ('the', 'AT0'), ('consent', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('patient', 'NN1'), ('.', 'PUN')]"
2441,I,pull_plug,1845,A/AS/ASK,"[('whether', 'CJS'), ('a', 'AT0'), ('court', 'NN1'), ('would', 'VM0'), ('grant', 'VVI'), ('a', 'AT0'), ('patient', 'NN1-AJ0'), ('an', 'AT0'), ('order', 'NN1'), ('require', 'VVG'), ('a', 'AT0'), ('doctor', 'NN1'), ('or', 'CJC'), ('whoever', 'PNQ'), ('to', 'TO0'), ('cease', 'VVI'), ('treatment', 'NN1'), (',', 'PUN'), ('to', 'TO0'), ('‘', 'PUQ'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('’', 'PUQ'), (',', 'PUN'), ('be', 'VBZ'), ('not', 'XX0'), ('yet', 'AV0'), ('know', 'VVN'), ('in', 'PRP'), ('england', 'NP0'), ('.', 'PUN')]","[('the', 'AT0'), ('polio', 'NN1'), ('patient', 'NN1'), (""'s"", 'POS'), ('equal', 'AJ0'), ('right', 'NN1'), ('to', 'PRP'), ('self-determination', 'NN1'), ('should', 'VM0'), ('not', 'XX0'), ('be', 'VBI'), ('deny', 'VVN'), ('merely', 'AV0'), ('because', 'CJS'), ('he', 'PNP'), ('be', 'VBZ'), ('helpless', 'AJ0'), ('.', 'PUN')]","[('but', 'CJC'), (',', 'PUN'), ('it', 'PNP'), ('be', 'VBZ'), ('submit', 'VVN'), (',', 'PUN'), ('the', 'AT0'), ('law', 'NN1'), ('be', 'VBZ'), ('as', 'CJS'), ('state', 'VVN'), ('above', 'AV0'), ('.', 'PUN')]"
2442,I,pull_plug,65,B/B2/B2T,"[('in', 'PRP'), ('partnership', 'NN2'), ('at', 'PRP'), ('level', 'NN2'), ('one', 'CRD'), ('and', 'CJC'), ('two', 'CRD'), (',', 'PUN'), ('the', 'AT0'), ('parent', 'NN1'), ('body', 'NN1'), ('may', 'VM0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('or', 'CJC'), ('change', 'VVB'), ('the', 'AT0'), ('term', 'NN2'), ('of', 'PRF'), ('reference', 'NN1'), ('because', 'CJS'), ('the', 'AT0'), ('partnership', 'NN1'), ('activity', 'NN1'), ('be', 'VBZ'), ('not', 'XX0'), ('essential', 'AJ0'), ('to', 'PRP'), ('the', 'AT0'), ('main', 'AJ0'), ('business', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('company', 'NN1'), ('.', 'PUN')]","[('behind', 'PRP'), ('the', 'AT0'), ('active', 'AJ0'), ('partner', 'NN2'), (',', 'PUN'), ('there', 'EX0'), ('be', 'VBZ'), ('the', 'AT0'), ('organisation', 'NN1'), ('—', 'PUN'), ('the', 'AT0'), ('firm', 'NN1-AJ0'), ('or', 'CJC'), ('institution', 'NN1'), ('—', 'PUN'), ('and', 'CJC'), ('the', 'AT0'), ('dependency', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('partnership', 'NN1'), ('on', 'PRP'), ('broad', 'AJC'), ('consideration', 'NN2'), ('in', 'PRP'), ('the', 'AT0'), ('parent', 'NN1'), ('body', 'NN1'), ('.', 'PUN')]","[('but', 'CJC'), ('in', 'PRP'), ('level', 'NN1-AJ0'), ('three', 'CRD'), ('partnership', 'NN2'), (',', 'PUN'), ('the', 'AT0'), ('identity', 'NN1'), ('of', 'PRF'), ('interest', 'NN1'), ('be', 'VBZ'), ('within', 'PRP'), ('the', 'AT0'), ('core', 'NN1'), ('business', 'NN1'), ('—', 'PUN'), ('or', 'CJC'), ('vision', 'NN1'), ('perspective', 'NN1'), ('—', 'PUN'), ('of', 'PRF'), ('the', 'AT0'), ('partner', 'NN2'), ('and', 'CJC'), ('withdrawal', 'NN1'), ('would', 'VM0'), ('involve', 'VVI'), ('a', 'AT0'), ('diminution', 'NN1'), ('of', 'PRF'), ('activity', 'NN1'), ('in', 'PRP'), ('the', 'AT0'), ('life-sustaining', 'AJ0-NN1'), ('activity', 'NN1'), ('of', 'PRF'), ('all', 'DT0'), ('the', 'AT0'), ('partner', 'NN2'), ('.', 'PUN')]"
2443,I,pull_plug,48,B/B7/B75,"[('britain', 'NP0'), ('pull', 'VVZ'), ('plug', 'NN1-VVB'), ('on', 'PRP'), ('pwr', 'NN1'), ('safety', 'NN1'), ('research', 'NN1')]","[('this', 'DT0'), ('week', 'NN1')]","[('the', 'AT0'), ('british', 'AJ0'), ('government', 'NN1'), ('have', 'VHZ'), ('decide', 'VVN'), ('to', 'TO0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('on', 'PRP'), ('a', 'AT0'), ('european', 'AJ0'), ('investigation', 'NN1'), ('into', 'PRP'), ('what', 'DTQ'), ('happen', 'VVZ'), ('when', 'CJS'), ('a', 'AT0'), ('pressurised-water', 'AJ0'), ('reactor', 'NN1'), ('go', 'VVZ'), ('badly', 'AV0'), ('wrong', 'AJ0'), ('.', 'PUN')]"
2444,I,pull_plug,49,B/B7/B75,"[('the', 'AT0'), ('british', 'AJ0'), ('government', 'NN1'), ('have', 'VHZ'), ('decide', 'VVN'), ('to', 'TO0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('on', 'PRP'), ('a', 'AT0'), ('european', 'AJ0'), ('investigation', 'NN1'), ('into', 'PRP'), ('what', 'DTQ'), ('happen', 'VVZ'), ('when', 'CJS'), ('a', 'AT0'), ('pressurised-water', 'AJ0'), ('reactor', 'NN1'), ('go', 'VVZ'), ('badly', 'AV0'), ('wrong', 'AJ0'), ('.', 'PUN')]","[('britain', 'NP0'), ('pull', 'VVZ'), ('plug', 'NN1-VVB'), ('on', 'PRP'), ('pwr', 'NN1'), ('safety', 'NN1'), ('research', 'NN1')]","[('minister', 'NN2'), ('have', 'VHB'), ('take', 'VVN'), ('the', 'AT0'), ('decision', 'NN1'), ('despite', 'PRP'), ('warning', 'NN2'), ('from', 'PRP'), ('some', 'DT0'), ('civil', 'AJ0'), ('servant', 'NN2'), ('that', 'CJT'), ('they', 'DPS'), ('failure', 'NN1'), ('to', 'TO0'), ('fund', 'VVI'), ('research', 'NN1'), ('into', 'PRP'), ('nuclear', 'AJ0'), ('safety', 'NN1'), ('could', 'VM0'), ('backfire', 'VVI'), ('on', 'PRP'), ('they', 'PNP'), ('at', 'PRP'), ('the', 'AT0'), ('sizewell', 'NP0'), ('public', 'AJ0-NN1'), ('inquiry', 'NN1'), ('now', 'AV0'), ('under', 'PRP'), ('way', 'NN1'), ('in', 'PRP'), ('suffolk', 'NP0'), ('.', 'PUN')]"
2445,I,pull_plug,362,C/CB/CBD,"[('property', 'NN1'), ('share', 'NN2'), ('will', 'VM0'), ('get', 'VVI'), ('a', 'AT0'), ('shot-in-the-arm', 'NN1'), ('should', 'VM0'), ('one', 'CRD'), ('of', 'PRF'), ('they', 'DPS'), ('over-geared', 'AJ0'), ('number', 'NN1'), ('announce', 'VVB'), ('that', 'CJT'), ('it', 'DPS'), ('banker', 'NN2'), ('be', 'VBB'), ('back', 'VVG'), ('it', 'PNP'), ('into', 'PRP'), ('the', 'AT0'), ('new', 'AJ0'), ('year', 'NN1'), (',', 'PUN'), ('rather', 'AV0'), ('than', 'CJS'), ('pull', 'VVG'), ('the', 'AT0'), ('plug', 'NN1'), ('.', 'PUN')]","[('rise', 'VVG-AJ0'), ('government', 'NN1'), ('debt', 'NN1'), ('will', 'VM0'), ('also', 'AV0'), ('be', 'VBI'), ('a', 'AT0'), ('worry', 'NN1'), (',', 'PUN'), ('though', 'CJS'), ('most', 'DT0'), ('of', 'PRF'), ('we', 'PNP'), ('will', 'VM0'), ('be', 'VBI'), ('concentrate', 'VVG'), ('on', 'PRP-AVP'), ('deal', 'VVG'), ('with', 'PRP'), ('we', 'DPS'), ('own', 'DT0'), ('borrowing', 'NN1'), ('exposure', 'NN2'), ('.', 'PUN')]","[('(', 'PUL'), ('there', 'EX0'), ('have', 'VHZ'), ('to', 'TO0'), ('be', 'VBI'), ('a', 'AT0'), ('first', 'ORD'), ('one', 'PNI'), ('soon', 'AV0'), (')', 'PUR'), ('.', 'PUN')]"
2446,Q,pull_plug,1199,C/CB/CBG,"[('however', 'AV0'), (',', 'PUN'), ('keegan', 'NP0'), ('be', 'VBZ'), ('no', 'NN1'), ('2', 'CRD'), (',', 'PUN'), ('terry', 'NP0'), ('mcdermott', 'NP0'), (',', 'PUN'), ('hint', 'VVD'), ('that', 'CJT'), ('the', 'AT0'), ('move', 'NN1'), ('could', 'VM0'), ('be', 'VBI'), ('sort', 'VVN'), ('out', 'AVP'), ('in', 'PRP'), ('the', 'AT0'), ('next', 'ORD'), ('few', 'DT0'), ('day', 'NN2'), ('.', 'PUN')]","[('‘', 'PUQ'), ('if', 'CJS'), ('it', 'PNP'), ('be', 'VBZ'), ('not', 'XX0'), ('sort', 'VVN'), ('out', 'AVP'), ('this', 'DT0'), ('week', 'NN1'), ('i', 'PNP'), ('will', 'VM0'), ('pull', 'VVI'), ('the', 'AT0'), ('plug', 'NN1'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('we', 'PNP'), ('have', 'VHB'), ('not', 'XX0'), ('speak', 'VVN'), ('to', 'PRP'), ('the', 'AT0'), ('player', 'NN1'), ('yet', 'AV0'), (',', 'PUN'), ('but', 'CJC'), ('we', 'PNP'), ('be', 'VBB'), ('not', 'XX0'), ('anticipate', 'VVG'), ('any', 'DT0'), ('problem', 'NN2'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PNP'), ('say', 'VVD'), ('.', 'PUN')]"
2447,I,pull_plug,1648,C/CE/CEN,"[('the', 'AT0'), ('plug', 'NN1'), ('have', 'VHZ'), ('finally', 'AV0'), ('be', 'VBN'), ('pull', 'VVN'), ('on', 'PRP'), ('the', 'AT0'), ('london', 'NP0'), ('ambulance', 'NN1'), ('service', 'NN1'), ('computer', 'NN1'), ('that', 'CJT'), ('may', 'VM0'), ('have', 'VHI'), ('be', 'VBN'), ('responsible', 'AJ0'), ('for', 'PRP'), ('up', 'AVP'), ('to', 'PRP'), ('20', 'CRD'), ('death', 'NN2'), ('last', 'ORD'), ('week', 'NN1'), ('.', 'PUN')]","[('axe', 'VVB-NN1'), ('for', 'PRP'), ('999', 'CRD'), ('computer', 'NN1')]","[('worried', 'AJ0'), ('manager', 'NN2'), ('make', 'VVD'), ('the', 'AT0'), ('decision', 'NN1'), ('after', 'CJS'), ('the', 'AT0'), ('computer', 'NN1'), ('crash', 'VVD'), ('for', 'PRP'), ('the', 'AT0'), ('second', 'ORD'), ('time', 'NN1'), ('in', 'PRP'), ('10', 'CRD'), ('day', 'NN2'), ('.', 'PUN')]"
2448,Q,pull_plug,9690,C/CE/CEP,"[('they', 'PNP'), ('study', 'VVD'), ('referee', 'NN2'), (""'"", 'POS'), ('report', 'NN2'), ('and', 'CJC'), ('may', 'VM0'), ('recommend', 'VVI'), ('pull', 'VVG'), ('the', 'AT0'), ('plug', 'NN1'), ('again', 'AV0'), ('after', 'PRP'), ('the', 'AT0'), ('final', 'NN1-AJ0'), ('at', 'PRP'), ('wembley', 'NP0'), ('on', 'PRP'), ('march', 'NP0'), ('27', 'CRD'), ('.', 'PUN')]","[('seven', 'CRD'), ('player', 'NN2'), ('have', 'VHB'), ('be', 'VBN'), ('dismiss', 'VVN'), ('in', 'PRP'), ('the', 'AT0'), ('late', 'AJS'), ('intercontinental', 'AJ0'), ('group', 'NN1'), ('stage', 'NN2'), ('and', 'CJC'), ('last', 'ORD'), ('night', 'NN1'), ('the', 'AT0'), ('organising', 'AJ0-VVG'), ('committee', 'NN1'), ('of', 'PRF'), ('four', 'CRD'), ('official', 'NN2'), ('each', 'DT0'), ('from', 'PRP'), ('italy', 'NP0'), ('and', 'CJC'), ('england', 'NP0'), (',', 'PUN'), ('chair', 'VVN'), ('by', 'PRP'), ('bristol', 'NP0'), ('city', 'NN1'), (""'s"", 'POS'), ('leslie', 'NP0'), ('kew', 'NP0'), (',', 'PUN'), ('hold', 'VVD'), ('a', 'AT0'), ('crisis', 'NN1'), ('meet', 'VVG-NN1'), ('in', 'PRP'), ('pisa', 'NP0'), ('.', 'PUN')]","[('football', 'NN1'), ('league', 'NN1'), ('spokesman', 'NN1'), ('ian', 'NP0'), ('cotton', 'NP0'), ('admit', 'VVD'), (':', 'PUN'), ('‘', 'PUQ'), ('the', 'AT0'), ('competition', 'NN1'), ('will', 'VM0'), ('be', 'VBI'), ('look', 'VVN'), ('at', 'PRP'), ('at', 'PRP'), ('the', 'AT0'), ('end', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('season', 'NN1'), ('.', 'PUN'), ('’', 'PUQ')]"
2449,I,pull_plug,1601,C/CF/CFC,"[('‘', 'PUQ'), ('business', 'NN1'), ('and', 'CJC'), ('financial', 'AJ0'), ('control', 'NN1'), ('will', 'VM0'), ('pass', 'VVI'), ('from', 'PRP'), ('this', 'DT0'), ('region', 'NN1'), ('to', 'PRP'), ('europe', 'NP0'), ('.', 'PUN')]","[('already', 'AV0'), (',', 'PUN'), ('mr', 'NP0'), ('hobbs', 'NP0'), ('say', 'VVD'), (',', 'PUN'), ('united', 'AJ0-VVD'), ('airline', 'NN2'), ('be', 'VBD'), ('fly', 'VVG'), ('to', 'PRP'), ('paris', 'NP0'), ('rather', 'AV0'), ('than', 'CJS'), ('one', 'CRD'), ('of', 'PRF'), ('the', 'AT0'), ('london', 'NP0'), ('airport', 'NN2'), (',', 'PUN'), ('and', 'CJC'), ('delta', 'NN1'), ('be', 'VBD'), ('use', 'VVG'), ('frankfurt', 'NP0'), ('.', 'PUN')]","[('it', 'PNP'), ('could', 'VM0'), ('cost', 'VVI'), ('we', 'PNP'), ('many', 'DT0'), (',', 'PUN'), ('many', 'DT0'), ('job', 'NN2'), ('in', 'PRP'), ('the', 'AT0'), ('long-term', 'AJ0'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PNP'), ('warn', 'VVD'), ('.', 'PUN')]"
