,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
2547,I,pull_weight,382,C/CF/CFJ,"[('‘', 'PUQ'), ('Just', 'ADV'), ('you', 'PRON'), ('remember', 'VERB'), ('what', 'PRON'), ('I', 'PRON'), ('said', 'VERB'), (',', 'PUN'), ('’', 'PUQ'), ('the', 'ART'), ('bird', 'SUBST'), ('told', 'VERB'), ('her', 'PRON'), ('.', 'PUN')]","[('Thank', 'VERB'), ('you', 'PRON'), ('all', 'ADJ'), ('the', 'ART'), ('same', 'ADJ'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('Fight', 'VERB'), ('fire', 'SUBST'), ('with', 'PREP'), ('fire', 'SUBST'), ('?', 'PUN'), ('’', 'PUQ')]"
2548,I,pull_weight,5441,C/CH/CH6,"[('PRINCE', 'SUBST'), ('Michael', 'SUBST'), ('of', 'PREP'), ('Kent', 'SUBST'), ('has', 'VERB'), ('launched', 'VERB'), ('a', 'ART'), ('thinly', 'ADV'), ('veiled', 'ADJ'), ('attack', 'SUBST'), ('on', 'PREP'), ('freeloading', 'VERB'), ('members', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('royal', 'ADJ'), ('family', 'SUBST'), ('.', 'PUN')]","[('BILL', 'SUBST'), ('AKASS', 'SUBST')]","[('He', 'PRON'), ('warned', 'VERB'), ('them', 'PRON'), (':', 'PUN'), ('‘', 'PUQ'), ('You', 'PRON'), ('ca', 'VERB'), (""n't"", 'ADV'), ('have', 'VERB'), ('all', 'ADJ'), ('the', 'ART'), ('perks', 'SUBST'), ('without', 'PREP'), ('pulling', 'VERB'), ('your', 'PRON'), ('weight', 'SUBST'), ('.', 'PUN')]"
2549,I,pull_weight,367,C/CK/CK5,"[('We', 'PRON'), ('went', 'VERB'), ('in', 'ADV'), ('at', 'PREP'), ('35', 'ADJ'), (',', 'PUN'), ('sir', 'SUBST'), ('!', 'PUN')]","[('CLINT', 'SUBST'), (':', 'PUN')]","[('It', 'PRON'), (""'s"", 'VERB'), ('our', 'PRON'), ('best', 'ADJ'), ('placing', 'SUBST'), ('yet', 'ADV'), ('!', 'PUN')]"
2550,I,pull_weight,998,C/CK/CKS,"[('This', 'ADJ'), ('guarantees', 'VERB'), ('total', 'ADJ'), ('inadequacy', 'SUBST'), (',', 'PUN'), ('but', 'CONJ'), ('the', 'ART'), ('pay-off', 'SUBST'), ('is', 'VERB'), ('(', 'PUL'), ('a', 'SUBST'), (')', 'PUR'), ('the', 'ART'), ('knowledge', 'SUBST'), ('that', 'CONJ'), ('nobody', 'PRON'), ('could', 'VERB'), ('cope', 'VERB'), ('with', 'PREP'), ('all', 'ADJ'), ('fifteen', 'ADJ'), (',', 'PUN'), ('and', 'CONJ'), ('that', 'CONJ'), ('therefore', 'ADV'), ('the', 'ART'), ('failure', 'SUBST'), ('does', 'VERB'), ('not', 'ADV'), ('reflect', 'VERB'), ('badly', 'ADV'), ('on', 'PREP'), ('him', 'PRON'), ('personally', 'ADV'), (',', 'PUN'), ('and', 'CONJ'), ('(', 'PUL'), ('b', 'SUBST'), (')', 'PUR'), ('some', 'ADJ'), ('self-righteousness', 'SUBST'), ('at', 'PREP'), ('how', 'ADV'), ('hard', 'ADJ'), ('he', 'PRON'), ('is', 'VERB'), ('trying', 'VERB'), ('to', 'PREP'), ('contribute', 'VERB'), (',', 'PUN'), ('and', 'CONJ'), ('resentment', 'SUBST'), ('at', 'PREP'), ('those', 'ADJ'), ('who', 'PRON'), ('are', 'VERB'), ('not', 'ADV'), ('‘', 'PUQ'), ('pulling', 'VERB'), ('their', 'PRON'), ('weight', 'SUBST'), ('.', 'PUN')]","[('If', 'CONJ'), ('a', 'ART'), ('person', 'SUBST'), ('has', 'VERB'), (',', 'PUN'), ('say', 'VERB'), (',', 'PUN'), ('five', 'ADJ'), ('jobs', 'SUBST'), ('to', 'PREP'), ('do', 'VERB'), ('as', 'PREP'), ('part', 'SUBST'), ('of', 'PREP'), ('his', 'PRON'), ('professional', 'ADJ'), ('responsibility', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('is', 'VERB'), ('beginning', 'VERB'), ('to', 'PREP'), ('feel', 'VERB'), ('inadequate', 'ADJ'), ('because', 'CONJ'), ('he', 'PRON'), ('is', 'VERB'), (""n't"", 'ADV'), ('doing', 'VERB'), ('them', 'PRON'), ('all', 'ADJ'), ('perfectly', 'ADV'), ('…', 'PUN'), ('take', 'VERB'), ('on', 'ADV'), ('ten', 'ADJ'), ('more', 'ADJ'), ('.', 'PUN')]","[('This', 'ADJ'), ('strategy', 'SUBST'), ('is', 'VERB'), ('reminiscent', 'ADJ'), ('of', 'PREP'), ('the', 'ART'), ('poster', 'SUBST'), ('(', 'PUL'), ('visible', 'ADJ'), (',', 'PUN'), ('interestingly', 'ADV'), ('enough', 'ADV'), (',', 'PUN'), ('in', 'PREP'), ('quite', 'ADV'), ('a', 'ART'), ('few', 'ADJ'), ('staffrooms', 'SUBST'), ('and', 'CONJ'), ('offices', 'SUBST'), (')', 'PUR'), ('saying', 'VERB'), ('‘', 'PUQ'), ('I', 'PRON'), (""'m"", 'VERB'), ('going', 'VERB'), ('to', 'PREP'), ('have', 'VERB'), ('my', 'PRON'), ('nervous', 'ADJ'), ('breakdown', 'SUBST'), ('.', 'PUN')]"
2551,I,pull_weight,5,C/CR/CR8,"[('Responsible', 'ADJ'), (',', 'PUN'), ('neighbourly', 'ADV'), ('and', 'CONJ'), ('democratic', 'ADJ'), (',', 'PUN'), ('for', 'PREP'), ('nearly', 'ADV'), ('half', 'ADJ'), ('a', 'ART'), ('century', 'SUBST'), ('it', 'PRON'), ('has', 'VERB'), ('been', 'VERB'), ('as', 'ADV'), ('gemütlich', 'UNC'), ('abroad', 'ADV'), ('as', 'CONJ'), ('it', 'PRON'), ('has', 'VERB'), ('been', 'VERB'), ('at', 'PREP'), ('home', 'SUBST'), (',', 'PUN'), ('pulling', 'VERB'), ('either', 'ADV'), ('its', 'PRON'), ('weight', 'SUBST'), ('or', 'CONJ'), ('its', 'PRON'), ('punches', 'SUBST'), ('as', 'CONJ'), ('the', 'ART'), ('occasion', 'SUBST'), ('demanded', 'VERB'), ('.', 'PUN')]","[('IN', 'PREP'), ('MOST', 'ADJ'), ('ways', 'SUBST'), (',', 'PUN'), ('post-war', 'ADJ'), ('Germany', 'SUBST'), ('has', 'VERB'), ('been', 'VERB'), ('a', 'ART'), ('model', 'SUBST'), ('citizen', 'SUBST'), ('.', 'PUN')]","[('Knowing', 'VERB'), ('that', 'CONJ'), ('some', 'ADJ'), ('foreigners', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('even', 'ADV'), ('some', 'ADJ'), ('Germans', 'SUBST'), (',', 'PUN'), ('would', 'VERB'), ('worry', 'VERB'), ('about', 'PREP'), ('a', 'ART'), ('possible', 'ADJ'), ('reversion', 'SUBST'), ('to', 'PREP'), ('past', 'ADJ'), ('behaviour', 'SUBST'), (',', 'PUN'), ('it', 'PRON'), ('has', 'VERB'), ('been', 'VERB'), ('at', 'PREP'), ('pains', 'SUBST'), ('to', 'PREP'), ('show', 'VERB'), ('itself', 'PRON'), ('to', 'PREP'), ('be', 'VERB'), ('a', 'ART'), ('reformed', 'ADJ'), ('character', 'SUBST'), ('not', 'ADV'), ('just', 'ADV'), ('by', 'PREP'), ('these', 'ADJ'), ('qualities', 'SUBST'), ('of', 'PREP'), ('good', 'ADJ'), ('citizenship', 'SUBST'), ('but', 'CONJ'), ('by', 'PREP'), ('its', 'PRON'), ('guilty', 'ADJ'), ('conscience', 'SUBST'), ('.', 'PUN')]"
2552,L,pull_weight,2393,C/CR/CR9,"[('The', 'ART'), ('cost', 'SUBST'), ('is', 'VERB'), ('$10,000-70,000', 'SUBST'), ('—', 'PUN'), ('though', 'CONJ'), ('customers', 'SUBST'), ('must', 'VERB'), ('provide', 'VERB'), ('their', 'PRON'), ('own', 'ADJ'), ('cars', 'SUBST'), ('(', 'PUL'), ('which', 'PRON'), ('need', 'VERB'), ('to', 'PREP'), ('have', 'VERB'), ('engines', 'SUBST'), ('powerful', 'ADJ'), ('enough', 'ADV'), ('to', 'PREP'), ('pull', 'VERB'), ('all', 'ADJ'), ('that', 'ADJ'), ('extra', 'ADJ'), ('weight', 'SUBST'), (')', 'PUR'), ('.', 'PUN')]","[('The', 'ART'), ('firm', 'SUBST'), ('adds', 'VERB'), ('300-500lbs', 'SUBST'), ('of', 'PREP'), ('bullet-proof', 'ADJ'), ('glass', 'SUBST'), ('and', 'CONJ'), ('steel', 'SUBST'), (':', 'PUN'), ('enough', 'ADV'), ('to', 'PREP'), ('stop', 'VERB'), ('a', 'ART'), ('slug', 'SUBST'), ('from', 'PREP'), ('a', 'ART'), ('9mm', 'SUBST'), ('handgun', 'SUBST'), ('or', 'CONJ'), ('an', 'ART'), ('Uzi', 'SUBST'), ('.', 'PUN')]","[('Demand', 'VERB'), ('for', 'PREP'), ('the', 'ART'), ('new', 'ADJ'), ('car', 'SUBST'), ('is', 'VERB'), ('strongest', 'ADJ'), ('in', 'PREP'), ('large', 'ADJ'), ('urban', 'ADJ'), ('areas', 'SUBST'), ('like', 'PREP'), ('New', 'SUBST'), ('York', 'SUBST'), ('city', 'SUBST'), (',', 'PUN'), ('Los', 'SUBST'), ('Angeles', 'SUBST'), ('and', 'CONJ'), ('Miami', 'SUBST'), (',', 'PUN'), ('where', 'CONJ'), ('bombings', 'SUBST'), (',', 'PUN'), ('riots', 'SUBST'), ('and', 'CONJ'), ('car-jackings', 'SUBST'), ('fill', 'VERB'), ('the', 'ART'), ('news', 'SUBST'), ('bulletins', 'SUBST'), ('.', 'PUN')]"
2553,I,pull_weight,776,E/EV/EV1,"[('She', 'PRON'), ('thought', 'VERB'), (':', 'PUN'), ('At', 'PREP'), ('least', 'ADV'), ('Mary', 'SUBST'), ('and', 'CONJ'), ('Reggie', 'SUBST'), ('will', 'VERB'), ('pull', 'VERB'), ('their', 'PRON'), ('weight', 'SUBST'), (',', 'PUN'), ('at', 'PREP'), ('least', 'ADV'), ('one', 'PRON'), ('can', 'VERB'), ('say', 'VERB'), ('that', 'ADJ'), ('of', 'PREP'), ('their', 'PRON'), ('kind', 'SUBST'), ('…', 'PUN')]","[('""', 'PUQ'), ('No', 'ART'), ('one', 'PRON'), ('chips', 'VERB'), ('in', 'ADV'), ('—', 'PUN'), ('only', 'ADV'), ('a', 'ART'), ('bit', 'SUBST'), ('here', 'ADV'), ('and', 'CONJ'), ('there', 'ADV'), ('.', 'PUN'), ('""', 'PUQ')]","[('To', 'PREP'), ('the', 'ART'), ('exact', 'ADJ'), ('amount', 'SUBST'), (',', 'PUN'), ('no', 'ART'), ('more', 'ADV'), (',', 'PUN'), ('no', 'ART'), ('less', 'ADV'), ('.', 'PUN')]"
2554,Q,pull_weight,587,F/FA/FA9,"[('All', 'ADJ'), ('members', 'SUBST'), ('were', 'VERB'), ('expected', 'VERB'), ('to', 'PREP'), ('pull', 'VERB'), ('their', 'PRON'), ('weight', 'SUBST'), ('.', 'PUN')]","[('During', 'PREP'), ('an', 'ART'), ('election', 'SUBST'), ('campaign', 'SUBST'), (',', 'PUN'), ('whether', 'CONJ'), ('national', 'ADJ'), ('or', 'CONJ'), ('local', 'ADJ'), (',', 'PUN'), ('the', 'ART'), ('meetings', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('YCs', 'SUBST'), ('would', 'VERB'), ('be', 'VERB'), ('suspended', 'VERB'), ('.', 'PUN')]","[('Even', 'ADV'), ('Graham', 'SUBST'), (',', 'PUN'), ('one', 'ADJ'), ('of', 'PREP'), ('the', 'ART'), ('few', 'ADJ'), ('members', 'SUBST'), ('who', 'PRON'), ('had', 'VERB'), ('left', 'VERB'), ('home', 'ADV'), ('and', 'CONJ'), ('lived', 'VERB'), ('in', 'PREP'), ('a', 'ART'), ('flat', 'SUBST'), (',', 'PUN'), ('would', 'VERB'), ('be', 'VERB'), ('helping', 'VERB'), ('in', 'PREP'), ('the', 'ART'), ('campaign', 'SUBST'), (',', 'PUN'), ('although', 'CONJ'), ('he', 'PRON'), ('would', 'VERB'), ('not', 'ADV'), ('be', 'VERB'), ('voting', 'VERB'), ('Conservative', 'SUBST'), (',', 'PUN'), ('so', 'ADV'), ('much', 'ADJ'), ('did', 'VERB'), ('he', 'PRON'), ('dislike', 'VERB'), ('the', 'ART'), ('personality', 'SUBST'), ('and', 'CONJ'), ('politics', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('local', 'ADJ'), ('MP', 'SUBST'), ('.', 'PUN')]"
2555,I,pull_weight,981,F/FA/FAU,"[('There', 'PRON'), ('is', 'VERB'), ('an', 'ART'), ('implied', 'ADJ'), ('duty', 'SUBST'), ('upon', 'PREP'), ('partners', 'SUBST'), ('to', 'PREP'), ('exercise', 'VERB'), ('reasonable', 'ADJ'), ('care', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('performance', 'SUBST'), ('of', 'PREP'), ('their', 'PRON'), ('duties', 'SUBST'), ('under', 'PREP'), ('the', 'ART'), ('agreement', 'SUBST'), ('.', 'PUN')]","[('Care', 'VERB'), ('and', 'CONJ'), ('diligence', 'SUBST'), ('.', 'PUN')]","[('Should', 'VERB'), ('partners', 'SUBST'), ('neglect', 'VERB'), ('to', 'PREP'), ('do', 'VERB'), ('their', 'PRON'), ('work', 'SUBST'), ('or', 'CONJ'), ('fail', 'VERB'), ('to', 'PREP'), ('‘', 'PUQ'), ('pull', 'VERB'), ('their', 'PRON'), ('weight', 'SUBST'), ('’', 'PUQ'), ('through', 'PREP'), ('absence', 'SUBST'), (',', 'PUN'), ('etc.', 'ADV'), (',', 'PUN'), ('the', 'ART'), ('other', 'ADJ'), ('partners', 'SUBST'), ('are', 'VERB'), ('entitled', 'ADJ'), ('to', 'PREP'), ('compensation', 'SUBST'), ('.', 'PUN')]"
2556,I,pull_weight,1229,F/FP/FP2,"[('Since', 'CONJ'), ('results', 'SUBST'), ('are', 'VERB'), ('dependent', 'ADJ'), ('on', 'PREP'), ('team', 'SUBST'), ('effort', 'SUBST'), (',', 'PUN'), ('managers', 'SUBST'), ('are', 'VERB'), ('also', 'ADV'), ('given', 'VERB'), ('an', 'ART'), ('incentive', 'SUBST'), ('to', 'PREP'), ('ensure', 'VERB'), ('that', 'CONJ'), ('each', 'ADJ'), ('member', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('team', 'SUBST'), ('pulls', 'VERB'), ('his', 'PRON'), ('or', 'CONJ'), ('her', 'PRON'), ('weight', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('external', 'ADJ'), ('version', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('theory', 'SUBST'), ('holds', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('‘', 'PUQ'), ('market', 'SUBST'), ('value', 'SUBST'), ('’', 'PUQ'), ('of', 'PREP'), ('top', 'ADJ'), ('managers', 'SUBST'), ('(', 'PUL'), ('which', 'PRON'), ('takes', 'VERB'), ('account', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('salary', 'SUBST'), ('they', 'PRON'), ('could', 'VERB'), ('command', 'VERB'), ('if', 'CONJ'), ('they', 'PRON'), ('moved', 'VERB'), ('to', 'PREP'), ('a', 'ART'), ('different', 'ADJ'), ('employer', 'SUBST'), (')', 'PUR'), ('will', 'VERB'), ('increase', 'VERB'), ('where', 'ADV'), ('they', 'PRON'), ('are', 'VERB'), ('associated', 'VERB'), ('with', 'PREP'), ('a', 'ART'), ('successful', 'ADJ'), ('company', 'SUBST'), ('and', 'CONJ'), ('therefore', 'ADV'), ('that', 'CONJ'), ('directors', 'SUBST'), ('will', 'VERB'), ('do', 'VERB'), ('all', 'ADJ'), ('they', 'PRON'), ('can', 'VERB'), ('to', 'PREP'), ('boost', 'VERB'), ('profitability', 'SUBST'), ('.', 'PUN')]","[('While', 'CONJ'), ('there', 'PRON'), ('is', 'VERB'), ('again', 'ADV'), ('doubtless', 'ADV'), ('some', 'ADJ'), ('validity', 'SUBST'), ('in', 'PREP'), ('this', 'ADJ'), (',', 'PUN'), ('there', 'PRON'), ('is', 'VERB'), ('a', 'ART'), ('problem', 'SUBST'), ('precisely', 'ADV'), ('because', 'CONJ'), ('of', 'PREP'), ('the', 'ART'), ('dependence', 'SUBST'), ('of', 'PREP'), ('results', 'SUBST'), ('on', 'PREP'), ('team', 'SUBST'), ('effort', 'SUBST'), ('.', 'PUN')]"
2557,Q,pull_weight,806,G/G2/G2C,"[('You', 'PRON'), ('were', 'VERB'), ('expected', 'VERB'), ('to', 'PREP'), ('pull', 'VERB'), ('your', 'PRON'), ('weight', 'SUBST'), ('in', 'PREP'), ('this', 'ADJ'), ('direction', 'SUBST'), ('and', 'CONJ'), ('there', 'PRON'), ('was', 'VERB'), ('no', 'ART'), ('question', 'SUBST'), ('of', 'PREP'), ('anyone', 'PRON'), ('getting', 'VERB'), ('paid', 'VERB'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('It', 'PRON'), ('did', 'VERB'), (""n't"", 'ADV'), ('matter', 'VERB'), ('whether', 'CONJ'), ('you', 'PRON'), ('were', 'VERB'), ('at', 'PREP'), ('the', 'ART'), ('top', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('money', 'SUBST'), ('list', 'SUBST'), ('or', 'CONJ'), ('at', 'PREP'), ('the', 'ART'), ('bottom', 'SUBST'), ('.', 'PUN')]","[('One', 'PRON'), ('would', 'VERB'), ('have', 'VERB'), ('to', 'PREP'), ('say', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('standard', 'SUBST'), ('of', 'PREP'), ('dress', 'SUBST'), ('on', 'PREP'), ('the', 'ART'), ('European', 'ADJ'), ('Tour', 'SUBST'), ('is', 'VERB'), ('nowadays', 'ADV'), ('not', 'ADV'), ('too', 'ADV'), ('far', 'ADV'), ('removed', 'VERB'), ('from', 'PREP'), ('that', 'ADJ'), ('in', 'PREP'), ('the', 'ART'), ('States', 'SUBST'), (',', 'PUN'), ('bearing', 'VERB'), ('in', 'PREP'), ('mind', 'SUBST'), ('that', 'CONJ'), ('the', 'ART'), ('climate', 'SUBST'), ('on', 'PREP'), ('that', 'ADJ'), ('side', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('Atlantic', 'SUBST'), ('makes', 'VERB'), ('it', 'PRON'), ('easier', 'ADJ'), ('to', 'PREP'), ('look', 'VERB'), ('the', 'ART'), ('part', 'SUBST'), ('.', 'PUN')]"
2558,Q,pull_weight,807,G/G3/G39,"[('Over', 'ADV'), ('at', 'PREP'), ('East', 'SUBST'), ('New', 'ADJ'), ('Houses', 'SUBST'), ('in', 'PREP'), ('Baldersdale', 'SUBST'), ('the', 'ART'), ('youngsters', 'SUBST'), ('they', 'PRON'), ('hired', 'VERB'), ('were', 'VERB'), ('regarded', 'VERB'), ('as', 'PREP'), ('family', 'SUBST'), ('.', 'PUN')]","[('Not', 'ADV'), ('all', 'ADJ'), ('places', 'SUBST'), ('treated', 'VERB'), ('them', 'PRON'), ('roughly', 'ADV'), ('though', 'ADV'), ('.', 'PUN')]","[('They', 'PRON'), ('had', 'VERB'), ('to', 'PREP'), ('pull', 'VERB'), ('their', 'PRON'), ('weight', 'SUBST'), (',', 'PUN'), ('but', 'CONJ'), ('they', 'PRON'), ('brought', 'VERB'), ('up', 'ADV'), ('one', 'ADJ'), ('or', 'CONJ'), ('two', 'ADJ'), ('who', 'PRON'), ('had', 'VERB'), ('lost', 'VERB'), ('their', 'PRON'), ('parents', 'SUBST'), ('just', 'ADV'), ('as', 'PREP'), ('if', 'CONJ'), ('they', 'PRON'), ('were', 'VERB'), ('their', 'PRON'), ('own', 'ADJ'), ('children', 'SUBST'), ('.', 'PUN')]"
2559,L,pull_weight,514,G/GW/GWF,"[('He', 'PRON'), ('found', 'VERB'), ('that', 'CONJ'), ('a', 'ART'), ('quiet', 'ADJ'), ('bay', 'SUBST'), ('gelding', 'SUBST'), ('had', 'VERB'), ('been', 'VERB'), ('saddled', 'VERB'), ('for', 'PREP'), ('him', 'PRON'), (',', 'PUN'), ('and', 'CONJ'), ('mounted', 'VERB'), ('along', 'ADV'), ('with', 'PREP'), ('the', 'ART'), ('others', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('Hearthwares', 'SUBST'), ('hissing', 'VERB'), ('with', 'PREP'), ('effort', 'SUBST'), ('as', 'CONJ'), ('they', 'PRON'), ('pulled', 'VERB'), ('the', 'ART'), ('weight', 'SUBST'), ('of', 'PREP'), ('their', 'PRON'), ('armour', 'SUBST'), ('into', 'PREP'), ('the', 'ART'), ('saddle', 'SUBST'), ('.', 'PUN')]","[('He', 'PRON'), ('did', 'VERB'), ('not', 'ADV'), ('answer', 'VERB'), (',', 'PUN'), ('and', 'CONJ'), ('Murtach', 'SUBST'), ('raised', 'VERB'), ('his', 'PRON'), ('eyebrows', 'SUBST'), ('but', 'CONJ'), ('made', 'VERB'), ('no', 'ART'), ('further', 'ADJ'), ('comment', 'SUBST'), ('.', 'PUN')]","[('Riven', 'SUBST'), (""'s"", 'VERB'), ('slung', 'VERB'), ('arm', 'SUBST'), ('hampered', 'VERB'), ('him', 'PRON'), (',', 'PUN'), ('and', 'CONJ'), ('he', 'PRON'), ('pulled', 'VERB'), ('the', 'ART'), ('sling', 'SUBST'), ('off', 'ADV'), ('irritably', 'ADV'), ('and', 'CONJ'), ('stuffed', 'VERB'), ('it', 'PRON'), ('down', 'ADV'), ('the', 'ART'), ('front', 'SUBST'), ('of', 'PREP'), ('his', 'PRON'), ('jerkin', 'SUBST'), (',', 'PUN'), ('moving', 'VERB'), ('his', 'PRON'), ('arm', 'SUBST'), ('in', 'PREP'), ('circles', 'SUBST'), ('.', 'PUN')]"
2560,Q,pull_weight,1783,H/H8/H8Y,"[('‘', 'PUQ'), ('I', 'PRON'), (""'m"", 'VERB'), ('sure', 'ADJ'), ('I', 'PRON'), (""'ll"", 'VERB'), ('try', 'VERB'), ('to', 'PREP'), ('pull', 'VERB'), ('my', 'PRON'), ('weight', 'SUBST'), (',', 'PUN'), ('sir', 'SUBST'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PRON'), ('said', 'VERB'), (',', 'PUN'), ('his', 'PRON'), ('damask', 'SUBST'), ('cheek', 'SUBST'), ('giving', 'VERB'), ('no', 'ART'), ('sign', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('tongue', 'SUBST'), ('inside', 'PREP'), ('it', 'PRON'), ('.', 'PUN')]","[('Hilary', 'SUBST'), ('swallowed', 'VERB'), (',', 'PUN'), ('apparently', 'ADV'), ('with', 'PREP'), ('emotion', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('I', 'PRON'), ('know', 'VERB'), ('you', 'PRON'), ('will', 'VERB'), (',', 'PUN'), ('Frome', 'SUBST'), ('.', 'PUN')]"
2561,Q,pull_weight,1681,H/HA/HA2,"[('‘', 'PUQ'), ('Look', 'VERB'), (',', 'PUN'), ('Leon', 'SUBST'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PRON'), ('said', 'VERB'), ('finally', 'ADV'), (',', 'PUN'), ('almost', 'ADV'), ('casually', 'ADV'), (',', 'PUN'), ('‘', 'PUQ'), ('I', 'PRON'), ('ca', 'VERB'), (""n't"", 'ADV'), ('run', 'VERB'), ('a', 'ART'), ('stable', 'SUBST'), ('on', 'PREP'), ('idle', 'ADJ'), (',', 'PUN'), ('incompetent', 'ADJ'), (',', 'PUN'), ('unreliable', 'ADJ'), ('labour', 'SUBST'), ('.', 'PUN')]","[('Henry', 'SUBST'), ('stared', 'VERB'), ('at', 'PREP'), ('him', 'PRON'), ('.', 'PUN')]","[('If', 'CONJ'), ('you', 'PRON'), (""'re"", 'VERB'), ('going', 'VERB'), ('to', 'PREP'), ('stay', 'VERB'), ('out', 'ADV'), ('your', 'PRON'), ('time', 'SUBST'), ('here', 'ADV'), (',', 'PUN'), ('you', 'PRON'), (""'ll"", 'VERB'), ('have', 'VERB'), ('to', 'PREP'), ('pull', 'VERB'), ('your', 'PRON'), ('weight', 'SUBST'), ('.', 'PUN')]"
2562,Q,pull_weight,125,H/HA/HAF,"[('HEALTH', 'SUBST'), ('Secretary', 'SUBST'), ('Virginia', 'SUBST'), ('Bottomley', 'SUBST'), ('(', 'PUL'), ('second', 'ADJ'), ('right', 'SUBST'), (')', 'PUR'), ('was', 'VERB'), ('pulling', 'VERB'), ('her', 'PRON'), ('weight', 'SUBST'), ('yesterday', 'ADV'), ('—', 'PUN'), ('and', 'CONJ'), ('helping', 'SUBST'), ('raise', 'VERB'), ('money', 'SUBST'), ('for', 'PREP'), ('Save', 'PREP'), ('the', 'ART'), ('Children', 'SUBST'), ('.', 'PUN')]","[('Virginia', 'SUBST'), ('puts', 'VERB'), ('oar', 'VERB'), ('in', 'ADV'), ('to', 'PREP'), ('help', 'VERB')]","[('She', 'PRON'), ('took', 'VERB'), ('part', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('annual', 'ADJ'), ('Great', 'ADJ'), ('River', 'SUBST'), ('Race', 'SUBST'), ('on', 'PREP'), ('the', 'ART'), ('Thames', 'SUBST'), (',', 'PUN'), ('crewing', 'VERB'), ('a', 'ART'), ('rowing', 'SUBST'), ('skiff', 'SUBST'), ('with', 'PREP'), ('sister', 'SUBST'), ('Nicola', 'SUBST'), ('Mardall', 'SUBST'), ('and', 'CONJ'), ('brothers', 'SUBST'), ('William', 'SUBST'), ('and', 'CONJ'), ('Christopher', 'SUBST'), ('Garnett', 'SUBST'), ('.', 'PUN')]"
