,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
747,I,give_notice,622,J/J6/J6U,"[('Notice', 'SUBST'), ('of', 'PREP'), ('hearing', 'SUBST'), ('(', 'PUL'), ('N', 'SUBST'), ('247', 'ADJ'), (')', 'PUR'), ('is', 'VERB'), ('given', 'VERB'), ('by', 'PREP'), ('the', 'ART'), ('court', 'SUBST'), ('(', 'PUL'), ('Ord', 'SUBST'), ('13', 'ADJ'), (',', 'PUN'), ('r', 'SUBST'), ('2(3)', 'UNC'), (')', 'PUR'), ('.', 'PUN')]","[('Where', 'CONJ'), ('a', 'ART'), ('judge', 'SUBST'), ('is', 'VERB'), ('the', 'ART'), ('judge', 'SUBST'), ('for', 'PREP'), ('two', 'ADJ'), ('or', 'CONJ'), ('more', 'ADJ'), ('districts', 'SUBST'), ('the', 'ART'), ('judge', 'SUBST'), ('or', 'CONJ'), ('district', 'SUBST'), ('judge', 'SUBST'), ('may', 'VERB'), ('at', 'PREP'), ('any', 'ADJ'), ('time', 'SUBST'), ('upon', 'PREP'), ('application', 'SUBST'), ('or', 'CONJ'), ('upon', 'PREP'), ('his', 'PRON'), ('own', 'ADJ'), ('motion', 'SUBST'), ('direct', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('hearing', 'SUBST'), ('of', 'PREP'), ('proceedings', 'SUBST'), ('pending', 'ADJ'), ('before', 'PREP'), ('the', 'ART'), ('judge', 'SUBST'), ('in', 'PREP'), ('one', 'ADJ'), ('court', 'SUBST'), ('shall', 'VERB'), ('take', 'VERB'), ('place', 'SUBST'), ('in', 'PREP'), ('some', 'ADJ'), ('other', 'ADJ'), ('court', 'SUBST'), ('of', 'PREP'), ('which', 'PRON'), ('he', 'PRON'), ('is', 'VERB'), ('the', 'ART'), ('judge', 'SUBST'), ('.', 'PUN')]","[('This', 'ADJ'), ('procedure', 'SUBST'), ('is', 'VERB'), ('sometimes', 'ADV'), ('followed', 'VERB'), ('when', 'CONJ'), ('a', 'ART'), ('""', 'PUQ'), ('branch', 'SUBST'), ('""', 'PUQ'), ('county', 'SUBST'), ('court', 'SUBST'), ('has', 'VERB'), ('a', 'ART'), ('long', 'ADV'), ('defended', 'VERB'), ('action', 'SUBST'), ('which', 'PRON'), ('is', 'VERB'), ('more', 'ADV'), ('conveniently', 'ADV'), ('heard', 'VERB'), ('at', 'PREP'), ('the', 'ART'), ('judge', 'SUBST'), (""'s"", 'UNC'), ('main', 'ADJ'), ('court', 'SUBST'), ('in', 'PREP'), ('some', 'ADJ'), ('large', 'ADJ'), ('town', 'SUBST'), ('.', 'PUN')]"
748,I,give_notice,773,J/J6/J6U,"[('Notice', 'SUBST'), ('of', 'PREP'), ('such', 'ADJ'), ('adjournment', 'SUBST'), ('or', 'CONJ'), ('advancement', 'SUBST'), ('is', 'VERB'), ('given', 'VERB'), ('by', 'PREP'), ('the', 'ART'), ('court', 'SUBST'), ('to', 'PREP'), ('all', 'ADJ'), ('parties', 'SUBST'), ('who', 'PRON'), ('were', 'VERB'), ('not', 'ADV'), ('present', 'ADJ'), ('when', 'CONJ'), ('the', 'ART'), ('order', 'SUBST'), ('was', 'VERB'), ('made', 'VERB'), ('(', 'PUL'), ('Ord', 'SUBST'), ('13', 'ADJ'), (',', 'PUN'), ('r', 'SUBST'), ('3(2)', 'UNC'), (')', 'PUR'), (';', 'PUN'), ('it', 'PRON'), ('is', 'VERB'), ('common', 'ADJ'), ('practice', 'SUBST'), ('to', 'PREP'), ('send', 'VERB'), ('notice', 'SUBST'), ('also', 'ADV'), ('to', 'PREP'), ('those', 'ADJ'), ('parties', 'SUBST'), ('who', 'PRON'), ('were', 'VERB'), ('present', 'ADJ'), ('(', 'PUL'), ('N', 'SUBST'), ('232', 'ADJ'), (')', 'PUR'), ('.', 'PUN')]","[('The', 'ART'), ('court', 'SUBST'), ('may', 'VERB'), ('upon', 'PREP'), ('application', 'SUBST'), ('or', 'CONJ'), ('of', 'PREP'), ('its', 'PRON'), ('own', 'ADJ'), ('motion', 'SUBST'), ('adjourn', 'SUBST'), ('or', 'CONJ'), ('advance', 'VERB'), ('the', 'ART'), ('date', 'SUBST'), ('of', 'PREP'), ('hearing', 'SUBST'), ('of', 'PREP'), ('any', 'ADJ'), ('proceeding', 'VERB'), ('.', 'PUN')]","[('Adjournment', 'SUBST'), ('is', 'VERB'), ('discretional', 'ADJ'), (',', 'PUN'), ('and', 'CONJ'), ('whilst', 'CONJ'), ('this', 'ADJ'), ('must', 'VERB'), (',', 'PUN'), ('of', 'PREP'), ('course', 'SUBST'), (',', 'PUN'), ('be', 'VERB'), ('exercised', 'VERB'), ('judicially', 'ADV'), (',', 'PUN'), ('courts', 'SUBST'), ('in', 'PREP'), ('general', 'ADJ'), ('expect', 'VERB'), ('good', 'ADJ'), ('reason', 'SUBST'), ('to', 'PREP'), ('be', 'VERB'), ('shown', 'VERB'), ('before', 'CONJ'), ('an', 'ART'), ('adjournment', 'SUBST'), ('will', 'VERB'), ('be', 'VERB'), ('granted', 'VERB'), (',', 'PUN'), ('and', 'CONJ'), ('will', 'SUBST'), (',', 'PUN'), ('in', 'PREP'), ('particular', 'ADJ'), (',', 'PUN'), ('consider', 'VERB'), ('if', 'CONJ'), ('the', 'ART'), ('opponent', 'SUBST'), ('to', 'PREP'), ('an', 'ART'), ('application', 'SUBST'), ('will', 'VERB'), ('be', 'VERB'), ('prejudiced', 'VERB'), ('.', 'PUN')]"
749,I,give_notice,2045,J/J6/J6Y,"[('The', 'ART'), ('umpire', 'SUBST'), ('gave', 'VERB'), ('no', 'ART'), ('notice', 'SUBST'), ('to', 'PREP'), ('the', 'ART'), ('parties', 'SUBST'), ('or', 'CONJ'), ('their', 'PRON'), ('solicitors', 'SUBST'), (',', 'PUN'), ('examined', 'VERB'), ('no', 'ART'), ('witnesses', 'SUBST'), (',', 'PUN'), ('but', 'CONJ'), ('merely', 'ADV'), ('heard', 'VERB'), ('the', 'ART'), ('statement', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('two', 'ADJ'), ('""', 'PUQ'), ('arbitrators', 'SUBST'), ('""', 'PUQ'), ('and', 'CONJ'), ('inspected', 'VERB'), ('the', 'ART'), ('premises', 'SUBST'), ('.', 'PUN')]","[('An', 'ART'), ('umpire', 'SUBST'), ('was', 'VERB'), ('appointed', 'VERB'), ('to', 'PREP'), ('determine', 'VERB'), ('the', 'ART'), ('rent', 'SUBST'), ('of', 'PREP'), ('a', 'ART'), ('mill', 'SUBST'), ('.', 'PUN')]","[('In', 'PREP'), ('his', 'PRON'), ('award', 'SUBST'), ('he', 'PRON'), ('said', 'VERB'), ('that', 'CONJ'), ('he', 'PRON'), ('had', 'VERB'), ('heard', 'VERB'), (',', 'PUN'), ('examined', 'VERB'), (',', 'PUN'), ('and', 'CONJ'), ('considered', 'VERB'), ('the', 'ART'), ('allegations', 'SUBST'), (',', 'PUN'), ('witnesses', 'SUBST'), ('and', 'CONJ'), ('evidence', 'SUBST'), ('of', 'PREP'), ('all', 'ADJ'), ('the', 'ART'), ('parties', 'SUBST'), ('.', 'PUN')]"
750,I,give_notice,570,J/J7/J76,"[('The', 'ART'), ('court', 'SUBST'), ('may', 'VERB'), ('grant', 'VERB'), ('leave', 'SUBST'), ('on', 'PREP'), ('the', 'ART'), ('written', 'ADJ'), ('request', 'SUBST'), ('alone', 'ADV'), ('or', 'CONJ'), ('direct', 'ADJ'), ('that', 'CONJ'), ('a', 'ART'), ('date', 'SUBST'), ('be', 'VERB'), ('fixed', 'VERB'), ('for', 'PREP'), ('hearing', 'VERB'), ('in', 'PREP'), ('which', 'PRON'), ('case', 'SUBST'), ('notice', 'SUBST'), ('must', 'VERB'), ('be', 'VERB'), ('given', 'VERB'), ('to', 'PREP'), ('the', 'ART'), ('applicant', 'SUBST'), ('and', 'CONJ'), ('other', 'ADJ'), ('persons', 'SUBST'), ('as', 'CONJ'), ('directed', 'VERB'), ('by', 'PREP'), ('the', 'ART'), ('court', 'SUBST'), ('(', 'PUL'), ('FPCR', 'SUBST'), (',', 'PUN'), ('r3(2)', 'UNC'), (';', 'PUN'), ('FPR', 'SUBST'), (',', 'PUN'), ('r4.3(2)', 'UNC'), (')', 'PUR'), ('.', 'PUN')]","[('Where', 'CONJ'), ('this', 'ADJ'), ('is', 'VERB'), ('the', 'ART'), ('case', 'SUBST'), ('the', 'ART'), ('applicant', 'SUBST'), ('must', 'VERB'), ('file', 'VERB'), ('at', 'PREP'), ('court', 'SUBST'), (':', 'PUN'), ('(', 'PUL'), ('a', 'SUBST'), (')', 'PUR'), ('a', 'ART'), ('written', 'ADJ'), ('request', 'SUBST'), ('for', 'PREP'), ('leave', 'SUBST'), ('setting', 'VERB'), ('out', 'ADV'), ('the', 'ART'), ('reasons', 'SUBST'), ('for', 'PREP'), ('the', 'ART'), ('application', 'SUBST'), (';', 'PUN'), ('and', 'CONJ'), ('(', 'PUL'), ('b', 'SUBST'), (')', 'PUR'), ('a', 'ART'), ('draft', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('application', 'SUBST'), ('for', 'PREP'), ('which', 'PRON'), ('leave', 'VERB'), ('is', 'VERB'), ('sought', 'VERB'), ('on', 'PREP'), ('the', 'ART'), ('appropriate', 'ADJ'), ('form', 'SUBST'), (',', 'PUN'), ('with', 'PREP'), ('sufficient', 'ADJ'), ('copies', 'SUBST'), ('for', 'PREP'), ('service', 'SUBST'), ('on', 'PREP'), ('all', 'ADJ'), ('respondents', 'SUBST'), ('(', 'PUL'), ('FPCR', 'SUBST'), (',', 'PUN'), ('r3(1)', 'UNC'), (';', 'PUN'), ('FPR', 'SUBST'), (',', 'PUN'), ('r4.3(1)', 'UNC'), (')', 'PUR'), ('.', 'PUN')]","[('Any', 'ADJ'), ('respondent', 'SUBST'), ('to', 'PREP'), ('the', 'ART'), ('proposed', 'ADJ'), ('application', 'SUBST'), ('is', 'VERB'), ('likely', 'ADJ'), ('to', 'PREP'), ('be', 'VERB'), ('given', 'VERB'), ('notice', 'SUBST'), ('of', 'PREP'), ('hearing', 'SUBST'), ('of', 'PREP'), ('any', 'ADJ'), ('request', 'SUBST'), ('for', 'PREP'), ('leave', 'SUBST'), ('.', 'PUN')]"
751,I,give_notice,625,J/J7/J76,"[('Form', 'VERB'), ('CHA', 'SUBST'), ('71', 'ADJ'), ('should', 'VERB'), ('be', 'VERB'), ('used', 'VERB'), ('to', 'PREP'), ('give', 'VERB'), ('notice', 'SUBST'), ('of', 'PREP'), ('proceedings', 'SUBST'), ('to', 'PREP'), ('anyone', 'PRON'), ('who', 'PRON'), ('is', 'VERB'), ('not', 'ADV'), ('also', 'ADV'), ('a', 'ART'), ('respondent', 'SUBST'), ('.', 'PUN')]","[('Details', 'SUBST'), ('of', 'PREP'), ('those', 'ADJ'), ('entitled', 'VERB'), ('to', 'PREP'), ('notice', 'VERB'), ('are', 'VERB'), ('given', 'VERB'), ('in', 'PREP'), ('the', 'ART'), ('table', 'SUBST'), ('reproduced', 'VERB'), ('in', 'PREP'), ('Appendix', 'SUBST'), ('3', 'ADJ'), ('and', 'CONJ'), ('discussed', 'VERB'), ('where', 'CONJ'), ('relevant', 'ADJ'), ('in', 'PREP'), ('the', 'ART'), ('chapters', 'SUBST'), ('on', 'PREP'), ('individual', 'ADJ'), ('orders', 'SUBST'), ('.', 'PUN')]","[('It', 'PRON'), ('will', 'VERB'), ('inform', 'VERB'), ('the', 'ART'), ('recipient', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('date', 'SUBST'), (',', 'PUN'), ('time', 'SUBST'), ('and', 'CONJ'), ('place', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('first', 'ADJ'), ('directions', 'SUBST'), ('appointment', 'SUBST'), ('or', 'CONJ'), ('hearing', 'SUBST'), (',', 'PUN'), ('as', 'CONJ'), ('appropriate', 'ADJ'), ('.', 'PUN')]"
752,I,give_notice,775,J/J7/J76,"[('The', 'ART'), ('court', 'SUBST'), ('may', 'VERB'), ('give', 'VERB'), ('directions', 'SUBST'), ('or', 'CONJ'), ('vary', 'VERB'), ('or', 'CONJ'), ('revoke', 'VERB'), ('an', 'ART'), ('existing', 'ADJ'), ('direction', 'SUBST'), ('at', 'PREP'), ('any', 'ADJ'), ('stage', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('proceedings', 'SUBST'), ('provided', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('parties', 'SUBST'), ('are', 'VERB'), ('given', 'VERB'), ('notice', 'SUBST'), ('and', 'CONJ'), ('an', 'ART'), ('opportunity', 'SUBST'), ('to', 'PREP'), ('attend', 'VERB'), ('and', 'CONJ'), ('be', 'VERB'), ('heard', 'VERB'), ('or', 'CONJ'), ('to', 'PREP'), ('make', 'VERB'), ('written', 'ADJ'), ('representations', 'SUBST'), ('.', 'PUN')]","[('Where', 'CONJ'), ('neither', 'ADV'), ('attend', 'VERB'), ('despite', 'PREP'), ('being', 'VERB'), ('given', 'VERB'), ('notice', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('appointment', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('court', 'SUBST'), ('may', 'VERB'), ('refuse', 'VERB'), ('to', 'PREP'), ('make', 'VERB'), ('directions', 'SUBST'), ('.', 'PUN')]","[('Any', 'ADJ'), ('party', 'SUBST'), (',', 'PUN'), ('including', 'PREP'), ('the', 'ART'), ('guardian', 'SUBST'), ('ad', 'SUBST'), ('litem', 'UNC'), (',', 'PUN'), ('may', 'VERB'), ('apply', 'VERB'), ('in', 'PREP'), ('writing', 'VERB'), ('for', 'PREP'), ('specific', 'ADJ'), ('directions', 'SUBST'), ('or', 'CONJ'), ('for', 'PREP'), ('an', 'ART'), ('existing', 'ADJ'), ('direction', 'SUBST'), ('to', 'PREP'), ('be', 'VERB'), ('varied', 'VERB'), ('or', 'CONJ'), ('revoked', 'VERB'), ('.', 'PUN')]"
753,I,give_notice,1688,J/J7/J79,"[('The', 'ART'), ('reason', 'SUBST'), (':', 'PUN'), ('before', 'PREP'), ('that', 'ADJ'), ('date', 'SUBST'), ('registration', 'SUBST'), ('on', 'PREP'), ('a', 'ART'), ('company', 'SUBST'), (""'s"", 'UNC'), ('file', 'SUBST'), ('of', 'PREP'), ('such', 'ADJ'), ('a', 'ART'), ('mortgage', 'SUBST'), ('had', 'VERB'), ('effect', 'SUBST'), ('as', 'CONJ'), ('if', 'CONJ'), ('registered', 'VERB'), ('as', 'PREP'), ('a', 'ART'), ('land', 'SUBST'), ('charge', 'SUBST'), (',', 'PUN'), ('thus', 'ADV'), ('giving', 'VERB'), ('notice', 'SUBST'), ('to', 'PREP'), ('the', 'ART'), ('world', 'SUBST'), ('.', 'PUN')]","[('There', 'PRON'), (""'s"", 'VERB'), ('one', 'ADJ'), ('further', 'ADJ'), ('search', 'SUBST'), ('that', 'CONJ'), ('should', 'VERB'), ('be', 'VERB'), ('made', 'VERB'), ('on', 'PREP'), ('a', 'ART'), ('purchase', 'SUBST'), ('or', 'CONJ'), ('mortgage', 'SUBST'), ('of', 'PREP'), ('unregistered', 'ADJ'), ('land', 'SUBST'), (':', 'PUN'), ('if', 'CONJ'), ('the', 'ART'), ('seller', 'SUBST'), ('or', 'CONJ'), ('mortgagor', 'SUBST'), ('is', 'VERB'), ('a', 'ART'), ('limited', 'ADJ'), ('company', 'SUBST'), (',', 'PUN'), ('which', 'PRON'), ('acquired', 'VERB'), ('the', 'ART'), ('land', 'SUBST'), ('before', 'PREP'), ('1', 'ADJ'), ('January', 'SUBST'), ('1970', 'ADJ'), (',', 'PUN'), ('search', 'VERB'), ('the', 'ART'), ('Companies', 'SUBST'), ('Register', 'VERB'), ('to', 'PREP'), ('ascertain', 'VERB'), ('whether', 'CONJ'), ('any', 'ADJ'), ('puisne', 'SUBST'), ('mortgage', 'SUBST'), ('(', 'PUL'), ('ie', 'ADV'), ('a', 'ART'), ('mortgage', 'SUBST'), ('not', 'ADV'), ('protected', 'VERB'), ('by', 'PREP'), ('the', 'ART'), ('deposit', 'SUBST'), ('with', 'PREP'), ('the', 'ART'), ('lender', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('title', 'SUBST'), ('deeds', 'SUBST'), (',', 'PUN'), ('such', 'ADJ'), ('as', 'PREP'), ('a', 'ART'), ('second', 'ADJ'), ('mortgage', 'SUBST'), (')', 'PUR'), ('is', 'VERB'), ('noted', 'VERB'), ('in', 'PREP'), ('its', 'PRON'), ('register', 'SUBST'), ('of', 'PREP'), ('charges', 'SUBST'), ('.', 'PUN')]","[('Since', 'PREP'), ('1', 'ADJ'), ('January', 'SUBST'), ('1970', 'ADJ'), ('a', 'ART'), ('puisne', 'SUBST'), ('mortgage', 'SUBST'), ('must', 'VERB'), ('be', 'VERB'), ('registered', 'VERB'), ('as', 'PREP'), ('a', 'ART'), ('land', 'SUBST'), ('charge', 'SUBST'), ('under', 'PREP'), ('the', 'ART'), ('Law', 'SUBST'), ('of', 'PREP'), ('Property', 'SUBST'), ('Act', 'SUBST'), ('1969', 'ADJ'), (',', 'PUN'), ('s26', 'UNC'), ('.', 'PUN')]"
754,I,give_notice,371,J/J7/J7D,"[('(', 'PUL'), ('c', 'SUBST'), (')', 'PUR'), ('Duties', 'SUBST'), ('following', 'VERB'), ('cancellation', 'SUBST'), ('Where', 'CONJ'), ('notice', 'SUBST'), ('has', 'VERB'), ('been', 'VERB'), ('given', 'VERB'), (',', 'PUN'), ('in', 'PREP'), ('the', 'ART'), ('case', 'SUBST'), ('of', 'PREP'), ('hire', 'SUBST'), ('purchase', 'SUBST'), ('or', 'CONJ'), ('conditional', 'ADJ'), ('sale', 'SUBST'), ('transactions', 'SUBST'), (',', 'PUN'), ('s72', 'UNC'), ('generally', 'ADV'), ('places', 'VERB'), ('upon', 'PREP'), ('the', 'ART'), ('debtor', 'SUBST'), ('a', 'ART'), ('legal', 'ADJ'), ('duty', 'SUBST'), ('to', 'PREP'), ('redeliver', 'VERB'), ('the', 'ART'), ('goods', 'SUBST'), ('subject', 'ADJ'), ('to', 'PREP'), ('a', 'ART'), ('lien', 'SUBST'), ('for', 'PREP'), ('any', 'ADJ'), ('part', 'SUBST'), ('exchange', 'SUBST'), ('goods', 'SUBST'), ('tendered', 'VERB'), ('by', 'PREP'), ('him', 'PRON'), ('(', 'PUL'), ('s73(5)', 'UNC'), (')', 'PUR'), ('.', 'PUN')]","[('It', 'PRON'), ('should', 'VERB'), ('also', 'ADV'), ('be', 'VERB'), ('noted', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('right', 'SUBST'), ('of', 'PREP'), ('cancellation', 'SUBST'), ('is', 'VERB'), ('in', 'PREP'), ('addition', 'SUBST'), ('to', 'PREP'), ('any', 'ADJ'), ('common', 'ADJ'), ('law', 'SUBST'), ('right', 'SUBST'), ('of', 'PREP'), ('rescission', 'SUBST'), ('or', 'CONJ'), ('statutory', 'ADJ'), ('right', 'SUBST'), ('of', 'PREP'), ('termination', 'SUBST'), ('.', 'PUN')]","[('Under', 'PREP'), ('s73(2)', 'UNC'), ('the', 'ART'), ('primary', 'ADJ'), ('entitlement', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('debtor', 'SUBST'), ('or', 'CONJ'), ('hirer', 'SUBST'), ('is', 'VERB'), ('to', 'PREP'), ('recover', 'VERB'), ('the', 'ART'), ('""', 'PUQ'), ('part', 'SUBST'), ('exchange', 'SUBST'), ('allowance', 'SUBST'), ('""', 'PUQ'), ('.', 'PUN')]"
755,I,give_notice,513,J/J7/J7D,"[('After', 'CONJ'), ('the', 'ART'), ('plaintiffs', 'SUBST'), ('had', 'VERB'), ('failed', 'VERB'), ('to', 'PREP'), ('complete', 'VERB'), ('the', 'ART'), ('work', 'SUBST'), ('by', 'PREP'), ('that', 'ADJ'), ('date', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('defendant', 'SUBST'), ('continued', 'VERB'), ('to', 'PREP'), ('press', 'VERB'), ('for', 'PREP'), ('delivery', 'SUBST'), ('but', 'CONJ'), (',', 'PUN'), ('on', 'PREP'), ('29', 'ADJ'), ('June', 'SUBST'), (',', 'PUN'), ('gave', 'VERB'), ('notice', 'SUBST'), ('that', 'CONJ'), (',', 'PUN'), ('if', 'CONJ'), ('the', 'ART'), ('work', 'SUBST'), ('was', 'VERB'), ('not', 'ADV'), ('completed', 'VERB'), ('within', 'PREP'), ('a', 'ART'), ('further', 'ADJ'), ('four', 'ADJ'), ('weeks', 'SUBST'), (',', 'PUN'), ('he', 'PRON'), ('would', 'VERB'), ('cancel', 'VERB'), ('the', 'ART'), ('order', 'SUBST'), ('.', 'PUN')]","[('In', 'PREP'), ('this', 'ADJ'), ('case', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('defendant', 'SUBST'), ('ordered', 'VERB'), ('a', 'ART'), ('Rolls', 'SUBST'), ('Royce', 'SUBST'), ('chassis', 'SUBST'), ('from', 'PREP'), ('the', 'ART'), ('plaintiffs', 'SUBST'), ('who', 'PRON'), ('agreed', 'VERB'), ('to', 'PREP'), ('build', 'VERB'), ('a', 'ART'), ('body', 'SUBST'), ('on', 'PREP'), ('it', 'PRON'), ('by', 'PREP'), ('20', 'ADJ'), ('March', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('Court', 'SUBST'), ('of', 'PREP'), ('Appeal', 'SUBST'), ('unanimously', 'ADV'), ('held', 'VERB'), ('that', 'CONJ'), ('the', 'ART'), ('time', 'SUBST'), ('of', 'PREP'), ('delivery', 'SUBST'), ('was', 'VERB'), ('of', 'PREP'), ('the', 'ART'), ('essence', 'SUBST'), ('of', 'PREP'), ('this', 'ADJ'), ('contract', 'SUBST'), (',', 'PUN'), ('but', 'CONJ'), ('that', 'CONJ'), ('this', 'ADJ'), ('stipulation', 'SUBST'), ('was', 'VERB'), ('waived', 'VERB'), ('by', 'PREP'), ('the', 'ART'), ('defendant', 'SUBST'), (""'s"", 'UNC'), ('requests', 'SUBST'), ('for', 'PREP'), ('delivery', 'SUBST'), ('after', 'PREP'), ('the', 'ART'), ('due', 'ADJ'), ('date', 'SUBST'), ('which', 'PRON'), ('would', 'VERB'), ('have', 'VERB'), ('estopped', 'VERB'), ('him', 'PRON'), ('had', 'VERB'), ('there', 'PRON'), ('been', 'VERB'), ('delivery', 'SUBST'), ('within', 'PREP'), ('the', 'ART'), ('extended', 'ADJ'), ('time', 'SUBST'), ('.', 'PUN')]"
756,I,give_notice,125,J/J9/J9D,"[('Erm', 'UNC'), (',', 'PUN'), ('and', 'CONJ'), ('we', 'PRON'), (""'ve"", 'VERB'), ('had', 'VERB'), (',', 'PUN'), ('I', 'PRON'), (""'m"", 'VERB'), ('afraid', 'ADJ'), ('to', 'PREP'), ('give', 'VERB'), ('protective', 'ADJ'), ('notice', 'SUBST'), ('to', 'PREP'), ('six', 'ADJ'), ('members', 'SUBST'), ('of', 'PREP'), ('staff', 'SUBST'), (',', 'PUN'), ('it', 'PRON'), (""'s"", 'VERB'), ('about', 'PREP'), ('er', 'UNC'), (',', 'PUN'), ('discussions', 'SUBST'), ('with', 'PREP'), ('the', 'ART'), ('erm', 'UNC'), (',', 'PUN'), ('Tech', 'SUBST'), (',', 'PUN'), ('are', 'VERB'), ('not', 'ADV'), ('successful', 'ADJ'), (',', 'PUN'), ('then', 'ADV'), ('they', 'PRON'), ('will', 'VERB'), ('have', 'VERB'), ('to', 'PREP'), ('leave', 'VERB'), ('us', 'PRON'), ('at', 'PREP'), ('the', 'ART'), ('end', 'SUBST'), ('of', 'PREP'), ('this', 'ADJ'), ('programme', 'SUBST'), ('year', 'SUBST'), (',', 'PUN'), ('which', 'PRON'), ('is', 'VERB'), ('the', 'ART'), ('thirty-first', 'ADJ'), ('of', 'PREP'), ('March', 'SUBST'), ('.', 'PUN')]","[('And', 'CONJ'), ('you', 'PRON'), (""'ll"", 'VERB'), ('see', 'VERB'), ('in', 'PREP'), ('the', 'ART'), ('report', 'SUBST'), ('that', 'CONJ'), ('we', 'PRON'), ('do', 'VERB'), ('point', 'VERB'), ('out', 'ADV'), (',', 'PUN'), ('that', 'CONJ'), ('some', 'ADJ'), ('of', 'PREP'), ('the', 'ART'), ('training', 'SUBST'), ('that', 'CONJ'), ('we', 'PRON'), ('do', 'VERB'), (',', 'PUN'), ('things', 'SUBST'), ('like', 'PREP'), ('woodwork', 'SUBST'), ('training', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('brickwork', 'SUBST'), ('training', 'SUBST'), (',', 'PUN'), ('are', 'VERB'), ('relatively', 'ADV'), ('expensive', 'ADJ'), ('to', 'PREP'), ('deliver', 'VERB'), (',', 'PUN'), ('compared', 'VERB'), ('with', 'PREP'), ('other', 'ADJ'), ('training', 'SUBST'), ('of', 'PREP'), ('occupations', 'SUBST'), ('.', 'PUN')]","[('That', 'ADJ'), ('difficulty', 'SUBST'), ('on', 'PREP'), ('one', 'ADJ'), ('sense', 'SUBST'), ('overshadows', 'VERB'), ('the', 'ART'), ('successes', 'SUBST'), ('that', 'CONJ'), ('the', 'ART'), ('agency', 'SUBST'), ('has', 'VERB'), ('had', 'VERB'), (',', 'PUN'), ('and', 'CONJ'), ('this', 'ADJ'), ('is', 'VERB'), ('particularly', 'ADV'), ('successful', 'ADJ'), ('in', 'PREP'), ('the', 'ART'), ('area', 'SUBST'), ('of', 'PREP'), ('catering', 'SUBST'), ('training', 'SUBST'), ('training', 'SUBST'), ('and', 'CONJ'), ('business', 'SUBST'), ('training', 'SUBST'), ('.', 'PUN')]"
757,I,give_notice,705,J/JT/JTA,"[('Suddenly', 'ADV'), ('they', 'PRON'), ('come', 'VERB'), ('on', 'ADV'), ('cos', 'CONJ'), ('they', 'PRON'), ('do', 'VERB'), (""n't"", 'ADV'), ('give', 'VERB'), ('as', 'ADV'), ('much', 'ADJ'), ('notice', 'SUBST'), (',', 'PUN'), ('they', 'PRON'), (""'re"", 'VERB'), ('a', 'ART'), ('pain', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('bum', 'SUBST'), ('.', 'PUN')]","[('lose', 'VERB'), ('contact', 'SUBST'), ('with', 'PREP'), ('really', 'ADV'), ('where', 'ADV'), ('you', 'PRON'), ('are', 'VERB'), ('with', 'PREP'), ('them', 'PRON'), ('.', 'PUN')]","[('Yeah', 'INTERJ'), ('.', 'PUN')]"
